자치구,대여소명,기준년월,대여건수,반납건수
성북구,1348. 성북제일새마을금고 본점 앞,202306, 819 , 876 
성북구,1349. 월계2교 버스정류장 앞,202306, 963 , 967 
성북구,1351. 안암2교 옆,202306," 2,929 "," 2,962 "
성북구,1352. e 편한세상 보문아파트 내,202306, 249 , 121 
성북구,1353. 금호어울림센터힐 내,202306, 380 , 368 
성북구,1354. 고려대학교 2번출구,202306," 2,858 "," 2,860 "
성북구,1355. 보문2교,202306," 4,036 "," 4,533 "
성북구,1357. 북한산보국문역,202306, 400 , 361 
성북구,1358. 정릉도서관 앞,202306, 938 , 983 
성북구,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,202306," 1,886 "," 1,879 "
성북구,1360. 정릉역,202306, 937 , 950 
성북구,1361. 홍익중고 입구,202306," 1,609 "," 1,289 "
성북구,1362. 보문역6번출구 앞,202306," 1,986 "," 2,005 "
성북구,1363. 보문4교 인근,202306," 3,261 "," 3,392 "
성북구,1364. 성북동 치안센터 앞,202306," 1,111 "," 1,078 "
성북구,1365. 선잠단지 앞,202306, 469 , 323 
성북구,1366. 일신초등학교 옆,202306, 421 , 409 
성북구,1367. 길음문화복합미디어센터,202306, 684 , 685 
성북구,1368. 성신여대입구 교차로,202306," 1,231 "," 1,324 "
성북구,1370. 복자사랑 피정의 집,202306, 496 , 247 
성북구,1372. KEB은행 고대점,202306," 1,800 "," 1,584 "
성북구,1373. 성북구보건소 건너편,202306, 940 , 935 
성북구,1375. 생명의 전화 종합복지관 앞 교차로,202306," 1,587 "," 1,711 "
성북구,1376. 한국과학기술연구원 중문,202306, 371 , 373 
성북구,1377. 한국과학기술연구원 북문,202306, 350 , 342 
성북구,1379.길음뉴타운푸르지오아파트 3단지,202306, 189 , 21 
성북구,1380.월곡역 5번출구 앞,202306," 2,533 "," 2,873 "
성북구,1381.석계역 4번출구 뒤,202306," 2,482 "," 2,356 "
성북구,1382.래미안월곡아파트 입구,202306," 1,729 "," 1,713 "
성북구,1384.성신여대입구역 5번출구,202306," 2,163 "," 2,209 "
성북구,1385.성신여대입구역 3번출구 앞,202306," 1,929 "," 1,952 "
성북구,1386.동선고가차도 초입,202306, 737 , 664 
성북구,1388. 돈암초교입구 버스정류장(한성대입구역 방면),202306, 899 , 880 
성북구,1390.석관래미안아트리치,202306," 2,213 "," 2,751 "
성북구,1391.성북청소년센터,202306, 647 , 634 
성북구,1392.돈암삼성풍림아파트,202306, 317 , 32 
성북구,1393.돈암육교 하단,202306, 368 , 153 
성북구,1394.길음뉴타운 래미안9단지,202306," 1,046 "," 1,071 "
성북구,1395.래미안장위포레카운티(102동),202306," 1,298 "," 1,321 "
성북구,1396.래미안장위퍼스트하이(513동),202306," 1,732 "," 1,862 "
성북구,4406. 장곡초등학교 앞,202306," 1,349 "," 1,293 "
성북구,4408. 돌곶이역 앞,202306," 2,803 "," 3,111 "
성북구,4411. 동산어린이공원 앞,202306," 1,433 "," 1,538 "
성북구,4414. 안암역 3번 출구,202306," 1,287 "," 1,240 "
성북구,4415. 미아초교버스승강장,202306, 170 , 109 
성북구,4417. 성북청소년문화의집,202306, 85 , 42 
성북구,4418. 종암동 동덕여대 제2생활관 앞,202306," 2,564 "," 3,060 "
성북구,4419. 성북구 한예종 캠퍼스 본관,202306," 1,098 "," 1,012 "
성북구,4420. 성북구 한예종 캠퍼스 별관,202306," 1,259 "," 1,363 "
성북구,4421. 롯데캐슬클라시아 입구 앞,202306, 284 , 281 
성북구,4423.현대백화점 미아점,202306," 1,349 "," 1,408 "
송파구,1201. 가락시장역 3번 출구,202306," 3,337 "," 3,401 "
송파구,1203. 밀리아나2빌딩 앞,202306," 2,070 "," 2,054 "
송파구,1204. 거여역 3번출구,202306," 2,556 "," 2,549 "
송파구,1205. 종합운동장역 4번출구,202306," 2,432 "," 2,236 "
송파구,1206. 9호선종합운동장역 9번출구,202306," 1,897 "," 1,869 "
송파구,1207. 마천중앙시장,202306," 1,094 "," 1,124 "
송파구,1208. 풍납현대아파트쉼터,202306," 3,042 "," 3,023 "
송파구,1209. 잠실나루역 (2번 출구 쪽),202306," 4,152 "," 4,152 "
송파구,1210. 롯데월드타워(잠실역2번출구 쪽),202306," 12,007 "," 11,994 "
송파구,1212. 송파역 2번 출구앞,202306," 2,111 "," 2,108 "
송파구,1213. 백토공원 앞,202306, 475 , 475 
송파구,1214. 오금역 7번 출구 인근,202306," 1,677 "," 1,673 "
송파구,1215. 올림픽공원역 1번출구 앞,202306," 2,537 "," 2,541 "
송파구,1217. 송파파인타운 7단지,202306," 1,106 "," 1,079 "
송파구,1218. 방이역 4번출구,202306," 4,218 "," 4,177 "
송파구,1220. 잠실근린공원,202306," 3,266 "," 3,707 "
송파구,1221. 삼전역 4번출구,202306," 2,614 "," 2,657 "
송파구,1222. 잠실새내역 5번 출구 뒤,202306," 6,249 "," 6,214 "
송파구,1224. 아시아지하보도 2번 출구,202306," 2,310 "," 2,362 "
송파구,1226. 잠실4동 주민센터 옆,202306," 2,598 "," 2,569 "
송파구,1227. 거여역 8번출구 뒤,202306," 2,374 "," 2,374 "
송파구,1228. 마천사거리 ,202306," 1,270 "," 1,402 "
송파구,1229. 송파체육문화회관 앞,202306," 1,722 "," 1,718 "
송파구,1230. 송파중학교 정문,202306, 871 , 847 
송파구,1231. 잠실역 6번출구,202306," 2,964 "," 3,186 "
송파구,1232. 잠실주공 521동 건너편,202306," 3,604 "," 3,707 "
송파구,1233. 잠실3거리(갤러리아팰리스),202306," 1,643 "," 1,428 "
송파구,1235. 잠실트리지움310동 옆,202306," 3,048 "," 3,033 "
송파구,1239. 문정 법조단지3,202306, 745 , 670 
송파구,1240. 문정 법조단지4,202306," 1,196 "," 1,048 "
송파구,1241. 문정 법조단지5,202306, 846 , 727 
송파구,1242. 문정 법조단지6,202306, 274 , 175 
송파구,1243. 문정 법조단지7,202306," 3,153 "," 3,453 "
송파구,1244. 문정 법조단지8,202306," 4,003 "," 3,902 "
송파구,1245. 문정 법조단지9,202306," 2,341 "," 2,327 "
송파구,1246. 문정 법조단지10,202306," 2,589 "," 2,559 "
송파구,1247. 문정 법조단지11,202306," 1,429 "," 1,370 "
송파구,1248. 방이초등학교,202306," 3,339 "," 2,907 "
송파구,1250.문정2동 주민센터,202306, 184 , 160 
송파구,1251. 석촌역 2번출구,202306," 4,433 "," 4,386 "
송파구,1253. 오금역 3번 출구 뒤,202306," 1,032 "," 1,038 "
송파구,1256. 문정현대아파트 교차로,202306," 1,117 "," 1,101 "
송파구,1257. 가락시장역 사거리,202306," 1,842 "," 1,827 "
송파구,1258. 가락미륭아파트 앞,202306, 591 , 480 
송파구,1259. 방이역 1번출구,202306," 2,425 "," 2,407 "
송파구,1260. 방이동 한양3차아파트 옆,202306," 2,218 "," 2,216 "
송파구,1262. 송파여성문화회관 앞,202306," 3,374 "," 3,367 "
송파구,1263. 장지공영차고지,202306, 403 , 416 
송파구,1264. 천호역 10번 출구 앞,202306," 5,474 "," 5,483 "
송파구,1265. 문정동 근린공원,202306," 1,637 "," 1,632 "
송파구,1266. 문정동 글샘 공원,202306," 1,125 "," 1,025 "
송파구,1267. 올림픽공원 남2문 앞,202306," 2,007 "," 2,007 "
송파구,1268. 몽촌토성역 1번출구 옆,202306," 2,902 "," 2,879 "
송파구,1269. 리센츠아파트 ,202306," 2,660 "," 2,172 "
송파구,1271. 송파도서관,202306," 1,521 "," 1,523 "
송파구,1274. 영파여고 앞,202306," 2,079 "," 2,000 "
송파구,1275. 거여초등학교 옆,202306, 862 , 892 
송파구,1277. 성내6교,202306," 1,443 "," 1,541 "
송파구,1278. 송파구청 교차로,202306," 2,654 "," 2,774 "
송파구,1279. 마천금호어울림 1차아파트 건너편,202306, 509 , 504 
송파구,1280. 송파파크데일 2단지입구 앞 주차장,202306, 760 , 721 
송파구,1282. 송파소방서 맞은편(성내4교),202306," 2,548 "," 2,693 "
송파구,1283. 오금공원 사거리,202306, 202 , 165 
송파구,1285. 위례별 유치원 뒤,202306, 748 , 702 
송파구,1286. 위례중앙푸르지오 1단지 앞,202306," 1,738 "," 1,707 "
송파구,1287. 위례아이파크 101동 맞은편,202306, 757 , 741 
송파구,1288. 문정중교 사거리,202306," 1,615 "," 1,481 "
송파구,1289. 풍납토성 서성벽터B,202306," 1,036 "," 1,104 "
송파구,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,202306, 481 , 469 
송파구,1291. 서울체육고등학교 앞,202306," 1,931 "," 2,276 "
송파구,1293. 석촌호수 서호 사거리,202306," 4,528 "," 4,544 "
송파구,1295. 잠실역 8번출구,202306," 5,882 "," 5,868 "
송파구,1296. 석촌호수교차로 (송파나루근린공원 앞),202306," 1,103 ", 992 
송파구,1297. 석촌호수교차로(동호 팔각정 앞),202306," 4,762 "," 4,752 "
송파구,1299. 송파소방서 (방이119안전센터),202306, 824 , 767 
송파구,1300. 오륜사거리,202306," 1,013 "," 1,026 "
송파구,2601. 석촌호수 아뜰리에,202306," 3,529 "," 3,439 "
송파구,2603. 송파 글마루 도서관,202306," 1,504 "," 1,462 "
송파구,2604. 풍납토성 서성벽터A,202306," 1,676 "," 1,791 "
송파구,2605. 복정역 1번 출구 앞,202306," 2,282 "," 2,487 "
송파구,2606. 위례동주민센터 맞은편 근린공원,202306," 3,377 "," 3,502 "
송파구,2608. 송파구청,202306," 8,531 "," 8,909 "
송파구,2609. 보성중고등학교 후문 앞,202306, 338 , 319 
송파구,2611. 송파지역자활센터 뒤,202306," 3,164 "," 3,355 "
송파구,2612. 문정·가락 대여소 앞,202306, 82 , 65 
송파구,2613. 잠실나들목,202306," 3,197 "," 3,256 "
송파구,2614. 가락고등학교 앞,202306, 640 , 612 
송파구,2615. 테라타워2,202306," 3,670 "," 3,684 "
송파구,2616. 거여동 사거리,202306, 636 , 633 
송파구,2617. 가락삼환아파트 앞,202306, 676 , 608 
송파구,2618. 삼전역 1번출구,202306," 2,708 "," 2,839 "
송파구,2619. 석촌고분역 4번출구,202306," 3,041 "," 3,174 "
송파구,2620. 송파나루역 4번 출구옆,202306," 7,679 "," 7,782 "
송파구,2621. 한성백제역 2번 출구,202306," 4,202 "," 4,202 "
송파구,2622. 올림픽공원역 3번출구,202306," 8,750 "," 8,702 "
송파구,2623.석촌동 주민센터,202306," 4,357 "," 4,484 "
송파구,2625.가락종합 사회복지관,202306, 910 , 889 
송파구,"2626.경찰병원역 1,2번 출구 사이",202306, 990 , 998 
송파구,2627.문정시영아파트 5동 앞 공원,202306," 1,195 ", 708 
송파구,2628.문정역 1번출구,202306," 3,777 "," 3,780 "
송파구,2630.서울방이동 고분군,202306," 2,969 "," 2,927 "
송파구,2631.배명고등학교,202306," 1,036 "," 1,226 "
송파구,2632.석촌고분역 2번 출구,202306," 4,017 "," 4,204 "
송파구,2633.송파학사 옆,202306," 1,824 "," 1,705 "
송파구,2634.위례포레샤인아파트 2318동,202306," 1,107 "," 1,136 "
송파구,2635.잠실새내역 1번출구,202306," 3,606 "," 3,402 "
송파구,2637. 아시아지하보도 14번 출구,202306," 4,029 "," 4,027 "
송파구,2639.석촌역 8번출구,202306," 4,813 "," 4,575 "
송파구,2641.송파역 4번출구,202306," 4,612 "," 4,600 "
송파구,2642.마천동 성내천 쉼터,202306," 1,545 "," 1,578 "
송파구,2643.풍납중학교 측면,202306, 511 , 465 
송파구,2644. 성내5교,202306," 1,961 "," 1,977 "
송파구,2645.잠실나들목2(엘스아파트136동),202306," 1,236 "," 1,196 "
송파구,2646.레이크펠리스101동앞,202306," 4,343 "," 4,386 "
송파구,2647.잠실 자전거 수리센터 앞,202306," 3,890 "," 4,013 "
송파구,2648.헬리오시티 112동 앞,202306," 2,080 "," 2,005 "
송파구,2649.오금공원사거리2,202306, 443 , 376 
송파구,2650.위례22단지 2208동 다리앞,202306, 722 , 742 
송파구,2651.경찰병원역 3번출구 앞,202306," 1,857 "," 1,861 "
송파구,2652.송파 레미니스1단지 102동 앞,202306," 1,581 "," 1,271 "
송파구,2653.올림픽공원사거리(선수촌아파트),202306," 2,025 "," 2,004 "
송파구,2654.올림픽선수촌아파트 136동 앞,202306, 894 , 719 
송파구,2655.송이공원,202306, 808 , 694 
송파구,2656.풍납동 아이파크 107동 앞,202306," 1,720 "," 1,721 "
송파구,2657.송파 파인타운 11단지 ,202306," 1,159 "," 1,063 "
송파구,2658.가락몰 업무동,202306," 1,968 "," 2,080 "
송파구,2659.서울친환경유통센터,202306, 238 , 239 
송파구,4452. 삼성SDS,202306," 3,609 "," 4,033 "
송파구,4453. 위례중앙푸르지오 201동 앞,202306," 2,771 "," 2,812 "
송파구,4454. 위례 포레샤인 1809동 부근,202306, 454 , 211 
송파구,4456. 위례포레샤인 2310동 부근,202306, 742 , 783 
송파구,4457. 아산병원 기숙사 부근,202306," 5,366 "," 6,010 "
송파구,4458. 가락2동주민센터 인근,202306, 982 , 944 
송파구,4460. 올림픽훼미리아파트 112동 앞,202306," 1,536 "," 1,626 "
송파구,4461. 한양3차아파트 3동 앞,202306, 483 , 448 
송파구,4462. 가락중학교 앞,202306," 1,075 "," 1,040 "
송파구,4463. 방이역 2번 출구,202306," 1,048 "," 1,047 "
송파구,4464. 올림픽공원 북2문,202306," 2,246 "," 2,264 "
송파구,4465. 건영아파트앞 사거리,202306," 2,359 "," 2,363 "
송파구,4467. 한림연예예술고등학교,202306, 750 , 702 
송파구,4468. 가락1동주민센터 ,202306," 1,620 "," 1,548 "
송파구,4469. 거여동 어울림아파트  102동앞,202306, 968 , 957 
송파구,4472. 송파파크데일 1단지 115동 건너편,202306, 746 , 703 
송파구,4473. 마천금호어울림 1차 102동앞,202306, 420 , 411 
송파구,4474. 가락현대 1차 11동 앞,202306, 643 , 562 
송파구,4475. 송파파인타운 4단지 403동,202306, 643 , 611 
송파구,4478. 문정근린공원2,202306," 1,761 "," 1,757 "
송파구,4479. 문정중학교,202306, 277 , 254 
송파구,4480. 가락시장 남1문 사거리,202306," 1,103 "," 1,077 "
송파구,4481. 올림픽공원 북2문 2,202306," 4,437 "," 4,504 "
송파구,4483. 잠실나들목4,202306," 2,769 "," 2,931 "
송파구,4484. 잠실나루역4번출구뒤,202306," 2,542 "," 2,544 "
송파구,4485. 잠실나루역 고가하부,202306, 788 , 647 
송파구,4486. 홈플러스 잠실점,202306," 2,724 "," 2,760 "
송파구,4488. 문현중.고등학교 사이,202306, 281 , 262 
송파구,4490. 송파파인타운 10단지 1005동,202306, 484 , 473 
송파구,4491. 장지역 1번출구,202306," 2,250 "," 2,294 "
송파구,4493. 마천사거리 2,202306, 582 , 575 
송파구,4496. 잠실 파크리오 120동 앞,202306," 2,195 "," 2,061 "
송파구,4497. 아시아선수촌아파트 교차로,202306," 2,822 "," 2,863 "
송파구,4499. 세양청마루 101동 앞,202306, 804 , 644 
송파구,4852. 서울복합물류 게이트 1,202306," 1,574 "," 1,574 "
송파구,4854. 가락시장역 2번 출구,202306," 1,863 "," 1,844 "
송파구,4855. 거여5단지 503동 앞,202306, 956 , 954 
송파구,4856. 올림픽공원 서1문 앞,202306," 1,297 "," 1,288 "
송파구,4857. 올림픽공원 장미광장,202306," 1,115 "," 1,111 "
송파구,4859. 잠실나루 나들목,202306," 2,507 "," 2,574 "
송파구,4860. 가락쌍용2차아파트 103동,202306," 1,234 "," 1,229 "
송파구,4862. 성내교 남단,202306, 547 , 519 
송파구,4863. 잠실나들목5,202306, 919 ," 1,019 "
송파구,4864. 송파사거리,202306," 4,223 "," 4,208 "
송파구,4865. 한성백제역 1번출구 뒤,202306," 4,307 "," 4,296 "
송파구,4867. 가락대림아파트 앞,202306," 1,427 "," 1,415 "
송파구,4868. 석촌호수 서호 남단,202306," 3,712 "," 3,672 "
송파구,4869. 잠실나들목6,202306," 1,120 "," 1,175 "
송파구,4870. 몽촌토성역 3번 출구,202306," 7,406 "," 7,400 "
송파구,4871. 오금동 대림아파트 정문,202306, 837 , 841 
송파구,4872. 개롱역 3번 출구 뒤,202306," 1,530 "," 1,524 "
송파구,4873. 개롱역사거리 2번 출구,202306," 1,655 "," 1,645 "
송파구,4874. 탄천1교 하부보도,202306, 931 ," 1,022 "
송파구,4875. 위례포레샤인13단지,202306," 1,036 "," 1,016 "
송파구,4876. 삼전동주민센터 앞,202306," 2,054 "," 2,376 "
송파구,4879. 마천청소년센터,202306, 383 , 380 
송파구,4880. 송파청소년센터,202306, 985 , 985 
송파구,4881. 거여동사거리 송파둘레길 입구,202306, 410 , 410 
송파구,4882. 위례포레샤인18단지 1802동,202306, 478 , 399 
송파구,4883. 위례포레샤인18단지 1812동,202306, 302 , 100 
송파구,4884. H비즈니스파크,202306," 1,808 "," 2,205 "
송파구,4885. 가든파이브 리빙관,202306, 467 , 472 
송파구,4886. 배명고등학교 건너편,202306," 1,217 "," 1,348 "
송파구,4887. 호돌이상가,202306, 963 , 979 
송파구,4888. 둔촌오륜역 2번출구,202306, 632 , 522 
송파구,4889. 마천역 1번 출구 인근②,202306," 1,026 "," 1,005 "
송파구,4891. 위례포레나송파,202306," 1,107 "," 1,063 "
송파구,4892. 성내유수지 체육공원,202306, 562 , 418 
송파구,4893. 문정법조단지12,202306," 2,570 "," 3,392 "
송파구,4895. 위례포레샤인15단지 상가,202306," 1,586 "," 1,587 "
송파구,4896. 위례포레샤인15단지,202306, 375 , 386 
송파구,4897. 잠실주공5단지1,202306," 3,312 "," 3,424 "
송파구,5751. 송파여성축구장,202306, 612 , 562 
송파구,5752. 풍납백제문화공원 옆 인근,202306," 3,551 "," 3,768 "
송파구,5753. 호반써밋,202306," 1,229 "," 1,119 "
송파구,5756. 극동아파트,202306," 1,411 "," 1,413 "
송파구,5758. 올림픽선수기자촌아파트 123동 근처,202306, 626 , 569 
송파구,5759. 풍납근린공원,202306," 1,226 "," 1,235 "
송파구,5760. 풍납사거리 성내유수지,202306," 1,397 "," 1,329 "
송파구,5761. 버섯분수대,202306," 1,451 "," 1,423 "
송파구,5763. 세륜초등학교 건너편,202306, 365 , 336 
송파구,5764. 한국체육대학교,202306, 821 , 820 
송파구,5765. 삼전동주민센터 건너편,202306," 1,505 "," 1,699 "
송파구,5766. 북위례1,202306, 657 , 370 
송파구,5767. 북위례2,202306, 447 , 377 
송파구,5768.방이삼거리,202306," 7,319 "," 7,587 "
송파구,5770. 남위례1,202306, 934 , 962 
송파구,5772. 마천사거리3,202306, 419 , 409 
송파구,5773. 송파시그니처롯데캐슬,202306, 230 , 241 
송파구,5774. 가락본동주민센터 인근,202306," 1,753 "," 1,751 "
양천구,4507. 신정제일시장,202306," 1,500 "," 1,479 "
양천구,4508. 유원목동아파트 103동 앞,202306," 4,321 "," 4,663 "
양천구,4509. 서울영상고교 입구,202306," 5,041 "," 5,046 "
양천구,4510. 신정네거리역 교차로,202306," 1,988 "," 2,049 "
양천구,4512. 목동13_14단지 사거리,202306," 1,301 "," 1,096 "
양천구,4514. 목동성당 앞,202306," 3,545 "," 3,211 "
양천구,4515. 동문굿모닝탑,202306," 4,409 "," 4,418 "
양천구,4517. 성보하이드로빌딩,202306," 1,884 "," 1,927 "
양천구,4518. 청기와빌딩,202306," 1,237 "," 1,364 "
양천구,4519. 양원보도육교,202306," 1,199 "," 1,190 "
양천구,4520. 대성유니드아파트,202306," 1,458 "," 1,942 "
양천구,4522. 신곡시장,202306," 2,555 "," 3,412 "
양천구,4523. 구립양천어르신요양센터,202306, 174 , 96 
양천구,4526. 목동아파트2단지 222동 앞,202306," 1,896 "," 1,906 "
양천구,4527. 목동신시가지아파트6단지,202306," 2,899 "," 2,945 "
양천구,4528. 양천구청역 1번출구,202306," 1,633 "," 1,569 "
양천구,4530. 방아다리어린이공원,202306," 1,134 "," 1,021 "
양천구,4531. 목동아파트 613동 앞,202306," 3,777 "," 3,788 "
양천구,4532. 목동현대아파트 후문 앞,202306," 2,036 "," 1,994 "
양천구,4535. 목동12단지 아파트,202306," 3,632 "," 3,612 "
양천구,4536. 양천해누리체육공원,202306," 1,351 "," 1,657 "
양천구,4537. 서울남부지방검찰청 후문 ,202306," 1,683 "," 1,518 "
양천구,4538. 양천공영차고지,202306, 327 , 233 
양천구,4539. 목동7단지아파트 A상가,202306, 947 , 946 
양천구,4540. 목동역 3번 출구,202306," 6,113 "," 6,283 "
양천구,4541. 갈산문화예술센터,202306," 2,221 "," 2,241 "
양천구,4542. 월정초 사거리,202306," 1,050 "," 1,197 "
양천구,4543. 오목교역 6번 출구,202306," 3,587 "," 3,624 "
양천구,4544.경창시장,202306," 1,225 "," 1,888 "
양천구,4545. 청소년음악센터,202306," 1,008 ", 969 
양천구,4546. 목동운동장 주경기장,202306, 326 , 322 
양천구,700. KB국민은행 염창역 지점 앞,202306," 2,306 "," 2,113 "
양천구,701. 목동사거리 부근,202306," 3,123 "," 3,277 "
양천구,702. 목4동주민센터 옆,202306," 3,061 "," 3,050 "
양천구,703. 오목교역 7번출구 앞,202306," 4,456 "," 4,919 "
양천구,704. 남부법원검찰청 교차로,202306," 4,305 "," 4,191 "
양천구,706. 신정네거리역,202306," 1,359 "," 1,316 "
양천구,708. 서울출입국관리사무소 앞,202306," 5,361 "," 5,385 "
양천구,709. 신정3동 현장민원실 앞,202306," 1,229 "," 1,205 "
양천구,710. 금옥여고보도육교,202306, 990 , 998 
양천구,711. 신일해피트리아파트 앞,202306," 1,790 ", 318 
양천구,712. 강월초교입구 사거리,202306," 1,098 "," 1,604 "
양천구,713. 양서중학교 옆,202306," 1,202 ", 985 
양천구,714. 한국SGI 양천문화회관 앞,202306," 1,563 "," 1,361 "
양천구,716.신정6동 주민센터 인근,202306," 2,416 "," 2,347 "
양천구,719. 홍익병원앞 교차로,202306," 2,622 "," 2,636 "
양천구,720. 서울강월초등학교 앞,202306," 1,326 ", 636 
양천구,722. 경서농협 버스정류장(우리은행신정동지점방향),202306," 1,897 "," 1,925 "
양천구,723. SBS방송국,202306," 3,243 "," 3,215 "
양천구,724. 계남공원 입구 주출입구 좌측,202306, 61 , 57 
양천구,725. 양강중학교앞 교차로,202306," 1,136 ", 406 
양천구,726. 목동3단지 시내버스정류장,202306," 5,230 "," 5,362 "
양천구,729. 서부식자재마트 건너편,202306," 2,591 "," 2,791 "
양천구,731. 서울시 도로환경관리센터,202306," 4,827 "," 4,982 "
양천구,732. 신월중학교,202306," 1,554 "," 1,525 "
양천구,733. 신정이펜하우스314동,202306," 1,178 ", 569 
양천구,734. 신트리공원 입구,202306," 4,418 "," 4,369 "
양천구,735. 영도초등학교,202306," 4,059 "," 4,125 "
양천구,736. 오솔길공원,202306," 1,606 "," 2,062 "
양천구,737. 장수공원,202306," 1,404 "," 1,397 "
양천구,739. 신월사거리,202306," 2,231 "," 2,380 "
양천구,740. 으뜸공원,202306," 1,573 "," 1,726 "
양천구,741. 화곡로 입구 교차로,202306, 633 , 559 
양천구,742. 등촌역 5번 출구 뒤,202306," 1,388 "," 1,375 "
양천구,743. 현대6차아파트 101동 옆,202306," 1,575 "," 1,698 "
양천구,744. 신목동역 2번 출구,202306," 4,464 "," 4,438 "
양천구,745. 강서초등학교,202306, 821 ," 1,056 "
양천구,746. 목동2단지 상가,202306," 5,769 "," 5,797 "
양천구,747. 목동3단지 상가,202306," 2,810 "," 2,827 "
양천구,748. 목동운동장,202306, 782 , 844 
양천구,749. 이대목동병원보도육교,202306," 1,848 "," 1,927 "
양천구,750. 연의근린공원 건너편,202306," 1,099 "," 1,291 "
양천구,752. 성원2차 아파트,202306," 1,477 "," 1,215 "
양천구,754. 목동1단지아파트 118동 앞,202306," 2,819 "," 2,773 "
양천구,755. 목동1단지아파트 상가 앞,202306," 4,564 "," 4,540 "
양천구,756. 목동주차장,202306," 2,176 "," 2,207 "
양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202306," 1,100 ", 672 
양천구,758. 한사랑교회 앞,202306," 1,850 "," 1,771 "
양천구,759. 보아스아파트 앞,202306," 1,194 "," 1,434 "
양천구,760. 잣절보도육교 아래,202306, 769 , 704 
양천구,762. 오목로 무중력지대 앞,202306, 835 , 840 
양천구,763. 목동11단지 아파트,202306," 1,894 "," 1,808 "
양천구,765. 오목교역 3번출구,202306," 7,453 "," 7,936 "
양천구,766. 신목동역 3번출구,202306," 1,678 "," 1,682 "
양천구,767.신정숲속마을아파트,202306, 824 , 391 
양천구,768.목동5단지아파트 501동,202306," 3,085 "," 3,070 "
양천구,769.CBS방송국 앞,202306," 7,384 "," 7,594 "
양천구,770.목동역5번출구 교통정보센터 앞,202306," 6,855 "," 7,228 "
양천구,771.목동아파트 703동 앞,202306," 3,289 "," 3,304 "
양천구,"773.염창역 3, 4번 출구 사이",202306," 1,937 "," 1,945 "
양천구,774.등촌역 4번 출구 ,202306," 1,511 "," 1,506 "
양천구,775.세종그랑시아 앞(102동),202306," 1,499 "," 1,215 "
양천구,776.목마공원,202306, 877 , 704 
양천구,777.신월6차보람아파트 앞,202306," 2,065 "," 2,527 "
양천구,779. 신정1동 주민센터 앞,202306," 4,586 "," 5,287 "
양천구,780.신정교 하부,202306," 3,288 "," 3,816 "
양천구,781.신정보도육교 아래,202306," 4,745 "," 4,804 "
양천구,782.서남병원 후문,202306," 1,508 ", 998 
양천구,"785.양천구청, 보건소 사잇길",202306," 7,412 "," 7,532 "
양천구,786.목동아파트 8단지 상가동 앞,202306," 3,001 "," 3,029 "
양천구,787.양천아파트 입구,202306," 4,681 "," 4,711 "
양천구,788.양천구청역 2번출구 옆,202306," 3,629 "," 3,911 "
양천구,791.현대하이페리온,202306," 4,116 "," 4,038 "
양천구,792.목동트라팰리스 웨스턴에비뉴,202306," 6,987 "," 6,934 "
양천구,793.목동5단지아파트 534동,202306," 3,762 "," 3,663 "
양천구,794.양천문화회관,202306," 3,489 "," 3,473 "
양천구,795.양천 해누리타운,202306," 4,055 "," 4,018 "
양천구,796.목동아파트 14단지 B상가 앞,202306," 2,591 "," 2,610 "
양천구,797.목동아파트 1422동 1434동 사잇길,202306," 4,767 "," 4,757 "
영등포구,200. 국회의원회관,202306, 192 , 173 
영등포구,201. 진미파라곤 앞,202306," 2,261 "," 2,235 "
영등포구,202. 국민일보 앞,202306," 5,472 "," 5,747 "
영등포구,203. 국회의사당역 3번출구 옆,202306," 2,678 "," 2,641 "
영등포구,204. 국회의사당역 5번출구 옆,202306," 1,735 "," 1,743 "
영등포구,205. 산업은행 앞,202306," 2,674 "," 2,607 "
영등포구,206. KBS 앞,202306," 3,330 "," 3,111 "
영등포구,207. 여의나루역 1번출구 앞,202306," 12,965 "," 11,898 "
영등포구,209. 유진투자증권빌딩 앞,202306," 3,296 "," 3,651 "
영등포구,213. KT앞,202306," 3,655 "," 3,060 "
영등포구,214. 금융감독원 앞,202306," 2,331 "," 2,072 "
영등포구,215. 여의도고교 앞,202306," 2,217 "," 2,290 "
영등포구,217. NH농협은행 앞,202306," 4,199 "," 4,345 "
영등포구,219. 롯데캐슬엠파이어 옆,202306," 3,397 "," 3,398 "
영등포구,220. 미성아파트 A동 앞,202306," 1,974 "," 1,845 "
영등포구,221. 여의도초교 앞,202306," 1,976 "," 1,989 "
영등포구,222. 시범아파트버스정류장 옆,202306," 3,260 "," 3,331 "
영등포구,223. 진주아파트상가 앞,202306," 1,365 "," 1,211 "
영등포구,224. 롯데캐슬 앞,202306," 2,791 "," 2,754 "
영등포구,225. 앙카라공원 앞,202306," 2,570 "," 2,283 "
영등포구,226. 샛강역 1번출구 앞,202306," 3,015 "," 2,608 "
영등포구,227. 양평2나들목 보행통로 입구,202306," 3,327 "," 3,962 "
영등포구,228. 선유도역 3번출구 앞,202306," 5,242 "," 5,540 "
영등포구,229. 양평1 보행육교 앞,202306," 3,479 "," 3,480 "
영등포구,230. 영등포구청역 1번출구,202306," 9,885 "," 9,856 "
