"대여소 그룹","대여소 명","일자 / 월","대여 건수","반납 건수"
"중랑구","1451. 중랑세무서","202006","3582","3794"
"중랑구","1452. 겸재교 진입부","202006","2907","3517"
"중랑구","1453. 중랑캠핑숲","202006","342","333"
"중랑구","1454. 한국전력공사(동대문 중랑지사)","202006","1617","1962"
"중랑구","1455. 상봉역 2번 출구","202006","2040","2075"
"중랑구","1456. 상아빌딩(우림시장 교차로)","202006","1269","1343"
"중랑구","1457. 동원사거리","202006","1083","1072"
"중랑구","1458. 상봉터미널2","202006","2481","2555"
"중랑구","1459. 용마한신아파트사거리","202006","547","508"
"중랑구","1461.동양엔파트 앞","202006","360","359"
"중랑구","1462.동부시장 북문 앞","202006","178","185"
"중랑구","1463.중랑구민회관","202006","12","10"
"중랑구","1464.중화역 4번출구","202006","91","90"
"중랑구","1465.중랑공영차고지 옆","202006","195","231"
"중랑구","1466.두산대림아파트 삼거리","202006","103","100"
"중랑구","1467.sk신내 주유소앞(용마산로)","202006","19","19"
"중랑구","1468.먹골역 7번 출구","202006","452","414"
"중랑구","1469.먹골역 4번출구","202006","9","6"
"중랑구","1470.중화동 우리은행 앞","202006","154","159"
"중랑구","1472.영성빌딩(PAT)","202006","221","241"
"중랑구","1473.중랑역 1번 출구(중화문화복지센터)","202006","85","83"
"중랑구","1477.면목삼익아파트 앞","202006","85","82"
"중랑구","1478.홈플러스 상봉점 앞","202006","322","329"
"중랑구","1479.면목 홈플러스 2","202006","150","166"
"중랑구","1480. 용마지구대 옆","202006","235","243"
